"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1581256318517579776","Sat Oct 15 12:10:59 +0000 2022","0","Ngikutin gaya Gen Z sekarang bener² ga bakal ketabung dah uangnya. Kalau gaji gede mah santai yak perihal beli kopipun every day kalau yg gaji umr ga bisa bro ga nutup beneran dah kecuali lu kaga punya tanggungan","1581256318517579776","","","in","","0","0","0","https://x.com/sipengentinggi/status/1581256318517579776","563461030","sipengentinggi"
"1580900062766694406","Fri Oct 14 12:35:21 +0000 2022","0","Ada orang complaint gen z xpandai buat kerja slow nak gaji banyak. Berkira kerja. Eleh kau dulu orang offer 800 pun kau terima macam la kau mula2 kerja terus pandai. Dah gen z pandai nak work/lif balance pandai demand gaji nak dengki pulak","1580900062766694406","","","in","","0","0","0","https://x.com/haejaloucious/status/1580900062766694406","3248782772","haejaloucious"
"1580696879339253761","Thu Oct 13 23:11:40 +0000 2022","0","Gak cmn di Indonesia kok di luar negeri juga permasalahannya sama. Boomer pada ngeattack Millenials dan Gen Z grgr gapunya rumah di umur muda. Dengan gaji 5juta jaman dulu sama 5juta sekarang tuh nominalnya udah beda. 250ribu dulu bisa beli baju branded 250k skrg dapet apa?","1580697808004268032","","XaosInsyde","in","🏎️GOETHE²🏎️","0","1","0","https://x.com/XaosInsyde/status/1580697808004268032","1220163830505824256","XaosInsyde"
"1580593504384086017","Thu Oct 13 16:17:12 +0000 2022","1","Standar Gaji Gen Z Saat Resesi https://t.co/PdblhtGXcd","1580593504384086017","","","in","JKT-INA","0","0","0","https://x.com/20detik/status/1580593504384086017","598959076","20detik"
"1580378557641293824","Thu Oct 13 06:26:51 +0000 2022","2","@evimsofian Intinya banyak orang tua tidak paham bahwa gen. Z dan milenial kehidupannya lebih berat dibanding beberapa dekade lalu yang disebabkan tekanan sosial dan roda zaman berubah cepat. Persaingan ketat kebutuhan hidup dan pendidikan mahal. Gaji kecil harga tanah dan rumah tak kebeli","1580444941481701376","","evimsofian","in","","0","0","0","https://x.com/dahagailmu24/status/1580444941481701376","1148260935611457541","dahagailmu24"
"1578398394447380480","Fri Oct 07 14:54:37 +0000 2022","22","Work! Kenapa anak2 gen z pada sensitif amat ya ama video tiktok ga suka ama anak magang yg jelek? Gw mah klo dikatain muka jelek di kantor bodo amat asal jangan kinerja dan gaji gw aja yg jelek","1578398394447380480","","","in","","0","20","1","https://x.com/worksfess/status/1578398394447380480","1244597361826885636","worksfess"
"1578229626606059521","Fri Oct 07 03:43:59 +0000 2022","1","istilahnya siap jd gen z kelas menengah ke atas gaji borderline double digit tapi udh hrs nyicil banyak https://t.co/hLxpDmsLzI","1578229626606059521","https://pbs.twimg.com/media/Feb_ehmagAAjo82.jpg","","in","","0","0","0","https://x.com/smlnwzrds/status/1578229626606059521","1153833702033461249","smlnwzrds"
"1577462306770128896","Wed Oct 05 00:56:54 +0000 2022","1","gue takut buat paham dan mengerti mengenai saham investment or what the fuck it is karena gue sandwich generation. walaupun gue gen z dan sudah memiliki gaji yang cukup tapi dengan hal ini gak menyatakan bahwa gue ngerasa itu cukup? lo ngerti gak sih : D","1577462803379916800","","calmerrry","in","she/her 21 eng/idn/中","0","1","0","https://x.com/calmerrry/status/1577462803379916800","2853000884","calmerrry"
"1576757059588362241","Mon Oct 03 02:12:32 +0000 2022","1","Kn dah ckp gen Z nowadays mcm td issue intern tak berbayar.. lah bila kita kata berbayar dia issue kn pulak berapa sangat la bayar tu .. Skill kerja pun xda.. dtg lambat and balik awal dgn alasan naik public transport tp ad hati nk demand gaji mcm pekerja hakiki ","1576757059588362241","","","in","","0","0","0","https://x.com/WhiteCallaLilly/status/1576757059588362241","329369033","WhiteCallaLilly"
"1576493978626973696","Mon Oct 03 02:02:18 +0000 2022","3","@worksfess Gapapah dieksploitasi yg penting ada sumber penghidupan. Jamannya gen z beda selama punya keinginan di era digital bisa cari freelance yg sesuai bakat gaji cukup.","1576754483270651906","","ladyy_na","in","Indonesia","0","1","1","https://x.com/ladyy_na/status/1576754483270651906","1244283524544249856","ladyy_na"
"1576503978606858241","Sun Oct 02 09:26:53 +0000 2022","0","Aku sebagai gen z memang sokong budak2 zaman sekarang demand gaji. Orang2 dulu mana berani melawan masa tu inflasi tak tinggi. 1.8k pun dah tinggi. Zaman sekarang boss2 boomer lagi pijak kepala fresh grad. Perah kaw2 tapi gaji ciput.","1576503978606858241","","","in","","0","0","0","https://x.com/theashlana/status/1576503978606858241","994192696196481024","theashlana"
"1575487984857935872","Thu Sep 29 14:09:41 +0000 2022","0","Alasan gen Z minta gaji dua digit karena pengeluaran banyak juga ternyata pengeluaran buat nonton Synchronize Soundrenaline Hammersonic Jogjarockarta dan Pestapora.","1575487984857935872","","","in","Cobham, South East","0","1","0","https://x.com/mharunsafii/status/1575487984857935872","773606086448410624","mharunsafii"
"1575421788192141313","Thu Sep 29 09:46:40 +0000 2022","0","Intinya sih millennials dan gen z bisa beli rumah asal ga mengikuti gaya hidup aja. Kalau tahu gaji pas-pasan ya mikir lah nabung atau invest gitu kek bukannya malah udah tahu gaji kecil malah dihambur-hambur uangnya. Gaya hidup ga buat lu puas! Akan haus terus!","1575421793900560384","","theunknownm4n","in","Indonesia","0","0","0","https://x.com/theunknownm4n/status/1575421793900560384","729424668","theunknownm4n"
"1575326737554030592","Thu Sep 29 07:27:03 +0000 2022","5","@kiwisuperfruit7 @AchsanulQosasi @pejabrut Biasa nya yg ngomong gini nih gen z yg baru2 lulus banget nanti kalau udh tua pasti ngerasain gimana kesel dan capeknya masa kerja 10 tahun tapi gaji sama dengan yg baru masuk wkwk","1575386660665438209","","kiwisuperfruit7","in","Tokyo-to, Japan","0","1","0","https://x.com/mamankdawet/status/1575386660665438209","577242222","mamankdawet"
"1574942869932376064","Wed Sep 28 02:03:35 +0000 2022","0","Gen Z Beli Rumah dengan Gaji UMR Bisakah? https://t.co/QklxmWyo9W https://t.co/pchGZ4dDHV","1574942869932376064","https://pbs.twimg.com/media/FdtSMY0agAAdn7-.jpg","","in","Indonesia","0","0","0","https://x.com/News24Xx/status/1574942869932376064","816927974406569986","News24Xx"
"1574938409038069760","Wed Sep 28 01:45:52 +0000 2022","1","Gen Z Beli Rumah dengan Gaji UMR Bisakah? https://t.co/d8UQIR7oyx","1574938409038069760","","","in","Jakarta Capital Region","0","0","0","https://x.com/cnbcindonesia/status/1574938409038069760","847372542830444544","cnbcindonesia"
"1572414915847286786","Wed Sep 21 08:58:46 +0000 2022","0","@vvahyeonie Aneh ya.. daya juangnya kok gitu amat. Mrk mau work-life balance tp nuntut gaji jg gede. Dan mnrt aku sebenernya perilaku spt itu ud gambarin secara mental ya mrk lemah. Sptnya mrk cm bisa kerja di perusahaan yg ownernya Gen Z juga. Cm mrk yg saling memahami.","1572510639347888128","","","in","Could be anywhere","0","0","0","https://x.com/Fifidiandra/status/1572510639347888128","57012831","Fifidiandra"
"1572426768275087363","Wed Sep 21 04:06:11 +0000 2022","0","@Cvffeebean__ Itu keluhan gen z kaum mu ngeluh gaji 6 juta tp kostannya 3 juta. Belum makan ongkos skincare ngafe dkk ","1572437006931886080","","Cvffeebean__","in","Dimanamana hatiku senang 🖤","0","1","0","https://x.com/iciocaica/status/1572437006931886080","1278750228430991360","iciocaica"
"1570217975197880321","Thu Sep 15 10:05:27 +0000 2022","0","@ezash Fresh Grad / Gen Z pengen kerja santai gaji gede. Sedangkan perusahaan pengennya yang murah dan berkualitas ","1570353092704735234","","ezash","in","Indonesia","0","0","1","https://x.com/ucokcokecoki/status/1570353092704735234","58405765","ucokcokecoki"
"1569568117256499202","Tue Sep 13 06:06:14 +0000 2022","0","Gaji 1500 beli yaris ye Mcm mana la bdk2 gen z skrg berani betul dgn hutang Good luck to u n ur future","1569568117256499202","","","in","Kuala Lumpur","0","0","0","https://x.com/nrlazwhmd/status/1569568117256499202","487080926","nrlazwhmd"
"1567983082371952640","Thu Sep 08 21:07:53 +0000 2022","0","nope. Kami gen z fikir luar kotak. Kami bukan hamba. Nak keje lebih bayar gaji lebih. Sbnrnya geng2 gen y yg kedekut.","1567983082371952640","","","in","","0","0","0","https://x.com/wwanadib/status/1567983082371952640","4696818864","wwanadib"
"1567812187678449671","Thu Sep 08 09:48:48 +0000 2022","1","Soalnya anak anak gen Z nya uda pada sadar kalau lebih baik gaji dan asuransi bagus dibanding es grim","1567812187678449671","","","in","Jakarta - Jatinangor","0","0","0","https://x.com/guruhndn/status/1567812187678449671","107657592","guruhndn"
"1567796842724982784","Thu Sep 08 08:52:35 +0000 2022","0","Tapi tulah. Gen Z pun memerlukan job. Gaji kau dengan gaji exec sama dik. So kau bersabar jelah.","1567798039317970944","","ProbablyAiman","in","Per apera ad astra.","0","0","0","https://x.com/ProbablyAiman/status/1567798039317970944","485766428","ProbablyAiman"
"1567379533267083270","Wed Sep 07 05:09:35 +0000 2022","2","Kenapa kena classify juga eh gen z millenial etc. Gaji elok kerja elok lah","1567379533267083270","","","in","","0","0","0","https://x.com/alifzak1/status/1567379533267083270","931164434315145217","alifzak1"
"1565946714611421185","Tue Sep 06 05:37:10 +0000 2022","0","@BukuMojok maka tk heran gen z yg memilih stay di jgja lbh banya bekerja dan bergabung dg outsourcing tetangga. Gaji masih diatas umr untk para perantau yg bergelar sarjana bahkan ada yg magister tuh","1567024086983004160","","BukuMojok","in","","0","0","0","https://x.com/ifahaninr/status/1567024086983004160","827032038","ifahaninr"
"1566749856047431680","Mon Sep 05 11:27:29 +0000 2022","0","Entah yang aku junpa Gen Z ni malas..hari2 memekak gaji sikit tp kerja satu pun tak siap kerja separuh jalan..maleh aku","1566749856047431680","","","in","Malaysia","0","0","0","https://x.com/Yellow_Cempaka/status/1566749856047431680","188349229","Yellow_Cempaka"
"1566693663715229696","Mon Sep 05 07:44:11 +0000 2022","3","Diriku bukan Gen Z tp bagus juga apa gen Z buat. Gaji permulaan 2022 masih mcm hidup zaman 97/98. Buat apa nk beriya. Biar la pahit Terima la hakikat semua org underpaid. Kerajaan xnk ubah? Gen Z la ubah sampai memaksa majikan tpaksa bg gj bsr kendian majikan akan push gomen.","1566693663715229696","","","in","Kuala Lumpur, Wilayah Persekut","0","1","0","https://x.com/__fzamr/status/1566693663715229696","592581712","__fzamr"
"1566365621591232514","Sun Sep 04 10:00:40 +0000 2022","0","Terus bukannya skrg gen z malah berlomba2 bikin konten mamah muda ya?? Yg lahir taun 2000an awal dah pada jadi ibu dan bangga Meanwhile anak 90an masih sibuk karokean dan menikmati gaji ","1566365621591232514","","","in","","1","0","0","https://x.com/im_lil_peach/status/1566365621591232514","921048478309945344","im_lil_peach"
"1564193039761166338","Mon Aug 29 10:07:38 +0000 2022","1","Menjadi seorang ASN sendiri masih menjadi cita-cita baik dari milenial maupun Gen Z. Faktanya nominal gaji ASN jumlahnya tidak langsung besar apalagi jika masa kerjanya masih kurang dari 1 tahun. #pns #cpns #pns2022 #asn #pppk #p3k https://t.co/da2t10KBjJ","1564193046941831168","https://pbs.twimg.com/media/FbUhN2WaIAADzkW.jpg","rbpotensiaid1","in","","0","0","0","https://x.com/rbpotensiaid1/status/1564193046941831168","1372402136101756935","rbpotensiaid1"
"1562659013938257920","Thu Aug 25 12:11:25 +0000 2022","5","@sandalslewah1 @robi_zamzam @PolJokesID Padahal yg membuat milenial dan gen z pengen jd pns walopun gaji kecil beda jauh sama swasta itu karena punya pensiun kalo sudah begini sepertinya pilihan itu bisa dipertimbangkan ","1562774649175670787","","sandalslewah1","in","Indonesia","0","0","1","https://x.com/standlikeahero/status/1562774649175670787","230968448","standlikeahero"
"1561908800596201472","Tue Aug 23 07:13:33 +0000 2022","0","@txtdrberseragam Kemaren an1es baru bilang ngajak gen z daftar PNS soalnya gaji PNS jkt lebih gede dari gaji karyawan swasta daripada ngurusin gen Z mending ngurusin internal aja dulu","1561974912176488448","","txtdrberseragam","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/afri_krisni99/status/1561974912176488448","1214243233","afri_krisni99"
"1558723553075265539","Sun Aug 14 09:55:47 +0000 2022","6","@detikcom Gen Z bingung gaji 40juta tapi duitnya miliaran rumahnya banyak.","1558754248740913152","","detikcom","in","","0","0","1","https://x.com/DipoNiarto/status/1558754248740913152","153432675","DipoNiarto"
"1557910632556826625","Sat Aug 13 13:48:21 +0000 2022","0","@azaleabetony @dzakuyyy @mediocrickey Alhamdulillah my current paygrade jauh dr pas-pasan. Tp msh merasa kemahalan kl bayar pake gaji sendiri mungkin krn bukan pasarnya. Lebih cocok ke gen Z startup or sugar baby. Utk expat malah downgrade banget krn biasanya expat C lvl sewa rmhnya di atas 30 jt sebulan.","1558450388277219328","","serenamiades","in","","0","0","0","https://x.com/Ikhwanazis89/status/1558450388277219328","2335942801","Ikhwanazis89"
"1558223696212676609","Fri Aug 12 22:47:34 +0000 2022","1","Workload kerja makin berat. Gaji segitu2 aja. Ternyata sumber masalahnya adalah insekuritas para boomers yang ingin 'menjadi no. 1 seperti orang lain'. Ujung2nya milenial dan gen z yg rodi. So in the end ini semua dilakukan hanya demi menenangkan insecurity para boomers?","1558223696212676609","","","in","","0","0","1","https://x.com/ojanologi/status/1558223696212676609","101000990","ojanologi"
"1557239136742166529","Wed Aug 10 05:35:16 +0000 2022","0","Kasian gen z harga semua makin mahal gaji banyak yang ga umr","1557239136742166529","","","in","","0","0","0","https://x.com/sukarotiii/status/1557239136742166529","1530061770366550017","sukarotiii"
"1556874527807680515","Tue Aug 09 10:12:02 +0000 2022","198","@Supir_Tembak @txtdrlinkediin Ringkasan gen z soal kerjaan - Pulang molor dikit = overwork - Baru terima gaji di kantor langsung ikut ekosistem Apple (beli iPhone iPad MacBook); hedon jadi kewajiban - Wajib bikin Tiktok day in my life di kantor - Langsung kepikiran bikin surat resign pas dibentak bos.","1556946398095978497","","_marisambat","in","bevery hills, ca","24","10","95","https://x.com/koaladuniawi/status/1556946398095978497","1412072112487952387","koaladuniawi"
"1556597008281976839","Mon Aug 08 14:16:12 +0000 2022","5","@asumsico Yee yang naik mobil juga lu pada ye para boomer! Ini anak millenial sama Gen Z yg gaji UMR juga kebanyakan naik motor atau kendaraan umum (krl/transjakarta). Sok iye anjir rapat ngurai kemacetan eh tapi ke tempat rapatnya pada naik mobil masing-masing. Mikir jadi orang teh","1556645455316287490","","asumsico","in","","0","2","0","https://x.com/pkdigdaya/status/1556645455316287490","134009446","pkdigdaya"
"1555915273550860288","Sat Aug 06 13:54:43 +0000 2022","0","Ni gen Z rata-rata : sedikit kerjanya banyak ngeluhnya. Gamau rangkap kerjaan tapi maunya gaji gede.","1555915273550860288","","","in","di samping mu","0","0","0","https://x.com/muhammad__ruqi/status/1555915273550860288","2346932450","muhammad__ruqi"
"1554830146867449856","Wed Aug 03 14:02:49 +0000 2022","1","Bayangin jadi dosen dengan gaji ga seberapa harus mengajar dan menjadi teladan bagi mahasiswa gen z yang aspirasi terbesarnya adalah menjadi kaya dari tik-tok atau gaming. Bagaimana menjaga agar image kita tetap kredensial di mata mereka?","1554830146867449856","","","in","Makassar-Jakarta","0","1","1","https://x.com/anhardanaputra/status/1554830146867449856","363096780","anhardanaputra"
"1554777667173777410","Wed Aug 03 10:40:22 +0000 2022","1","Tapi yelah nak buat camna kan? Tak boleh salahkan Gen Z semata2 bila tiap generasi ada sumbangan masing2. Boomers : Oh takpelah kalau ada degree takde keje pun. Kamu ambik je keje mana2. Jangan memilih . Gen X: Rugi bro. Tengok aku kerja lori pun gaji RM5k.","1554779202725224448","","sjfi_twider","in","Melaka Mandate of Langkasuka
","0","1","0","https://x.com/sjfi_twider/status/1554779202725224448","1247462449722212358","sjfi_twider"
"1554750851394174978","Wed Aug 03 08:47:43 +0000 2022","0","Gaji Lebih Tinggi Bukan Satu-satunya Faktor Yang Diutamakan Gen Z Kata Graduan UNM https://t.co/4iETTcOayR","1554750851394174978","","","in","Malaysia","0","0","0","https://x.com/siakapkelinews/status/1554750851394174978","4728843194","siakapkelinews"
"1554686092192137221","Wed Aug 03 04:30:23 +0000 2022","0","Gaji lebih tinggi bukan faktor utama Gen Z - Graduan University of Nottingham | Dagang News https://t.co/KYm5s13kcZ","1554686092192137221","","","in","Kuala Lumpur Malaysia","0","0","0","https://x.com/DagangNews/status/1554686092192137221","4108281914","DagangNews"
